,SETTLEMENTDATE,TOTALDEMAND,RRP,Tempreture,log_price
883,1/19/2018 10:00,2163.08,142.89,32.2,3.330999878
885,1/19/2018 11:00,2262.23,183.66,34.2,3.339185019
887,1/19/2018 12:00,2323.28,208.2,36,3.344038406
889,1/19/2018 13:00,2435.25,154.31,37.3,3.333308197
891,1/19/2018 14:00,2429.86,2092.57,38.2,3.611996116
893,1/19/2018 15:00,2446.63,13408.28,38.5,4.187754162
895,1/19/2018 16:00,2551.44,268.3,38.3,3.355700493
897,1/19/2018 17:00,2602.06,5412.78,37.4,3.869981111
899,1/19/2018 18:00,2620.36,5332.34,36,3.865242595
901,1/19/2018 19:00,2592.23,135,34.3,3.329397879
903,1/19/2018 20:00,2500.4,151.6,32.5,3.332761536
905,1/19/2018 21:00,2369.61,141.26,30.8,3.330669404
907,1/19/2018 22:00,2071.28,108.54,29.6,3.323981844
909,1/19/2018 23:00,1836.31,119.95,28.8,3.326325618
911,1/20/2018 0:00,1879.53,87.78,28.2,3.319684733
913,1/20/2018 1:00,1589.38,81.53,27.1,3.318382675
915,1/20/2018 2:00,1438.11,71.25,26.7,3.316232521
917,1/20/2018 3:00,1413.47,99.23,26.1,3.322060024
919,1/20/2018 4:00,1344.51,83.53,25.6,3.318799758
921,1/20/2018 5:00,1339.33,66.26,25.3,3.315184968
923,1/20/2018 6:00,1285.29,66.83,25.4,3.315304757
925,1/20/2018 7:00,1349.92,89.5,26.2,3.320042375
927,1/20/2018 8:00,1391.02,103.61,27.5,3.322965227
929,1/20/2018 9:00,1400.97,105,29.4,3.3232521
931,1/20/2018 10:00,1368.3,105,31.4,3.3232521
933,1/20/2018 11:00,1563.42,118.43,33.4,3.326014118
935,1/20/2018 12:00,1656.29,111.44,35.1,3.324578745
937,1/20/2018 13:00,1707.42,109.05,36.4,3.324086876
939,1/20/2018 14:00,1838.38,105,37.3,3.3232521
941,1/20/2018 15:00,1960.53,113.45,37.6,3.324991978
943,1/20/2018 16:00,2134.04,116.63,37.3,3.325644947
945,1/20/2018 17:00,2193.87,105,36.5,3.3232521
947,1/20/2018 18:00,2118.33,107.04,35.1,3.32367278
949,1/20/2018 19:00,2108.73,107.62,33.5,3.323792311
951,1/20/2018 20:00,2072.51,104.43,31.7,3.323134484
953,1/20/2018 21:00,2013.82,125.26,30.1,3.327412068
955,1/20/2018 22:00,1914.59,103.65,28.9,3.322973485
957,1/20/2018 23:00,1733.39,79.24,28.1,3.317904621
959,1/21/2018 0:00,1857.51,98.62,27.6,3.321933807
961,1/21/2018 1:00,1615.14,68.21,24.3,3.315594634
963,1/21/2018 2:00,1465.54,70.44,23.9,3.316062649
965,1/21/2018 3:00,1436.96,75.42,23.5,3.317105998
967,1/21/2018 4:00,1389.61,60.57,23,3.313987373
969,1/21/2018 5:00,1355.45,66.08,22.7,3.315147134
971,1/21/2018 6:00,1321.69,71.22,22.8,3.316226231
973,1/21/2018 7:00,1343.55,110.97,23.5,3.324482061
975,1/21/2018 8:00,1346.81,114.09,24.7,3.325123472
977,1/21/2018 9:00,1428.44,135.78,26.4,3.329556515
979,1/21/2018 10:00,1539.55,189.56,28.2,3.340356851
981,1/21/2018 11:00,1652.68,169.27,30,3.33631361
983,1/21/2018 12:00,1787.85,199.6,31.5,3.342343711
985,1/21/2018 13:00,1869.68,163.94,32.7,3.335245215
987,1/21/2018 14:00,1950.82,316.66,33.5,3.3648623
989,1/21/2018 15:00,2124.07,266.62,33.8,3.355378717
991,1/21/2018 16:00,2292.42,172.04,33.5,3.336867819
993,1/21/2018 17:00,2245.92,151,32.8,3.33264041
995,1/21/2018 18:00,2251.84,199.81,31.5,3.342385172
997,1/21/2018 19:00,2255.25,164.16,30,3.335289366
999,1/21/2018 20:00,2134.73,119.31,28.4,3.326194487
1001,1/21/2018 21:00,2052.14,158.58,27,3.334168149
1003,1/21/2018 22:00,1837.27,153.3,25.9,3.33310454
1005,1/21/2018 23:00,1618.02,125.67,25.2,3.327495843
1007,1/22/2018 0:00,1671.93,125.67,24.8,3.327495843
1009,1/22/2018 1:00,1488.57,173.5,22.3,3.337159645
1011,1/22/2018 2:00,1381.86,116.47,21.9,3.325612117
1013,1/22/2018 3:00,1320.11,107.31,21.5,3.323728428
1015,1/22/2018 4:00,1283.24,119.04,21,3.326139155
1017,1/22/2018 5:00,1297.27,125.74,20.8,3.327510145
1019,1/22/2018 6:00,1411.02,134.44,20.9,3.329283951
1021,1/22/2018 7:00,1501.98,144.74,21.5,3.331374652
1023,1/22/2018 8:00,1572.87,114.61,22.6,3.325230282
1025,1/22/2018 9:00,1604.02,132.89,24.1,3.328968458
1027,1/22/2018 10:00,1558.4,141.44,25.8,3.330705911
1029,1/22/2018 11:00,1565.91,178.1,27.4,3.338077815
1031,1/22/2018 12:00,1593.75,142.6,28.8,3.330941101
1033,1/22/2018 13:00,1640.33,133.79,29.9,3.329151675
1035,1/22/2018 14:00,1637.94,133.43,30.6,3.329078398
1037,1/22/2018 15:00,1684.66,130.26,30.9,3.328432613
1039,1/22/2018 16:00,1758.48,163.76,30.7,3.335209088
1041,1/22/2018 17:00,1808.19,118.63,30,3.326055118
1043,1/22/2018 18:00,1864.39,105.69,28.9,3.323394435
1045,1/22/2018 19:00,1797.69,104.93,27.5,3.323237658
1047,1/22/2018 20:00,1677.29,108.8,26,3.324035393
1049,1/22/2018 21:00,1574.72,98.74,24.7,3.32195864
1051,1/22/2018 22:00,1458.22,88.79,23.7,3.31989478
1053,1/22/2018 23:00,1331.74,98.27,23.1,3.321861371
1055,1/23/2018 0:00,1495.71,167.37,22.7,3.335933058
1057,1/23/2018 1:00,1305.73,84.03,20.5,3.318903966
1059,1/23/2018 2:00,1192.99,65.03,20.1,3.314926365
1061,1/23/2018 3:00,1173.27,73.61,19.7,3.316727079
1063,1/23/2018 4:00,1149.86,72.72,19.3,3.316540638
1065,1/23/2018 5:00,1196.5,74.17,19.1,3.316844349
1067,1/23/2018 6:00,1308.83,96.87,19.2,3.321571506
1069,1/23/2018 7:00,1396.45,111.91,19.8,3.324675407
1071,1/23/2018 8:00,1375.88,120.49,20.8,3.326436229
1073,1/23/2018 9:00,1329.66,119.01,22.2,3.326133006
1075,1/23/2018 10:00,1236.44,114.03,23.7,3.325111146
1077,1/23/2018 11:00,1241.32,115.53,25.2,3.325419188
1079,1/23/2018 12:00,1224.6,116.45,26.5,3.325608013
1081,1/23/2018 13:00,1249.59,116.64,27.5,3.325646999
1083,1/23/2018 14:00,1305.03,120.8,28.1,3.326499715
1085,1/23/2018 15:00,1409.83,119.22,28.4,3.326176044
1087,1/23/2018 16:00,1498.85,128.24,28.2,3.328020601
1089,1/23/2018 17:00,1579.56,127.9,27.5,3.327951215
1091,1/23/2018 18:00,1677.39,107.78,26.5,3.323825279
1093,1/23/2018 19:00,1675.7,117.94,25.2,3.325913653
1095,1/23/2018 20:00,1618.48,110.77,23.9,3.324440913
1097,1/23/2018 21:00,1553.68,120.53,22.7,3.326444421
1099,1/23/2018 22:00,1404.36,104.79,21.8,3.323208772
1101,1/23/2018 23:00,1341.15,93.36,21.2,3.320843921
1103,1/24/2018 0:00,1494.61,150.21,20.8,3.332480877
1105,1/24/2018 1:00,1308.34,176.03,20.8,3.337664879
1107,1/24/2018 2:00,1185.74,107.27,20.5,3.323720184
1109,1/24/2018 3:00,1143.26,84.48,20.1,3.318997733
1111,1/24/2018 4:00,1129.14,78.13,19.7,3.317672712
1113,1/24/2018 5:00,1152.92,83.55,19.4,3.318803927
1115,1/24/2018 6:00,1244.41,64.85,19.5,3.314888508
1117,1/24/2018 7:00,1387.54,108.62,20.1,3.323998321
1119,1/24/2018 8:00,1391.02,93.47,21.1,3.320866742
1121,1/24/2018 9:00,1352.23,104.79,22.5,3.323208772
1123,1/24/2018 10:00,1272.66,107.22,24.1,3.32370988
1125,1/24/2018 11:00,1234.57,117.07,25.6,3.325735218
1127,1/24/2018 12:00,1234.78,115.57,26.9,3.3254274
1129,1/24/2018 13:00,1307.8,122.9,28,3.326929537
1131,1/24/2018 14:00,1412.97,129.48,28.6,3.328273566
1133,1/24/2018 15:00,1542.83,137.4,28.9,3.329885805
1135,1/24/2018 16:00,1659.75,127.82,28.7,3.327934887
1137,1/24/2018 17:00,1709.68,116.43,28,3.325603909
1139,1/24/2018 18:00,1773.53,100.71,27,3.322366103
1141,1/24/2018 19:00,1784.07,106.14,25.7,3.323487236
1143,1/24/2018 20:00,1693.99,105.95,24.3,3.323448056
1145,1/24/2018 21:00,1608.71,116.82,23.1,3.32568393
1147,1/24/2018 22:00,1480.47,104.33,22.2,3.323113847
1149,1/24/2018 23:00,1343.4,92.2,21.6,3.320603198
1151,1/25/2018 0:00,1475.03,124.46,21.2,3.327248558
1153,1/25/2018 1:00,1291.11,93.86,21.6,3.32094764
1155,1/25/2018 2:00,1178.79,95.76,21.2,3.321341547
1157,1/25/2018 3:00,1152.59,94.29,20.8,3.321036819
1159,1/25/2018 4:00,1148.83,91.35,20.4,3.320426721
1161,1/25/2018 5:00,1227.56,98.03,20.1,3.321811694
1163,1/25/2018 6:00,1295.64,113.41,20.2,3.324983758
1165,1/25/2018 7:00,1435.12,121.87,20.8,3.326718773
1167,1/25/2018 8:00,1518.77,115.54,21.9,3.325421241
1169,1/25/2018 9:00,1485.68,118.42,23.3,3.326012068
1171,1/25/2018 10:00,1495.23,117.18,24.9,3.325757783
1173,1/25/2018 11:00,1481.92,123.01,26.5,3.32695204
1175,1/25/2018 12:00,1466.4,126.89,27.9,3.327745029
1177,1/25/2018 13:00,1566.31,126.54,29,3.327673556
1179,1/25/2018 14:00,1690.39,122.27,29.6,3.326800635
1181,1/25/2018 15:00,1775.22,132.1,29.9,3.32880757
1183,1/25/2018 16:00,1905.39,2472.93,29.7,3.650592102
1185,1/25/2018 17:00,1960.24,95.09,29,3.321202684
1187,1/25/2018 18:00,2046.51,98.89,27.9,3.321989678
1189,1/25/2018 19:00,2101.28,89.45,26.6,3.320031983
1191,1/25/2018 20:00,1966.23,90.27,25.2,3.320202388
1193,1/25/2018 21:00,1775.72,77.85,24,3.317614193
1195,1/25/2018 22:00,1615.2,83.05,23,3.318699695
1197,1/25/2018 23:00,1437.05,84.43,22.4,3.318987315
1199,1/26/2018 0:00,1547.31,89.21,22,3.319982096
1201,1/26/2018 1:00,1337.36,75.21,22.9,3.317062052
1203,1/26/2018 2:00,1212.9,58.98,22.6,3.313652128
1205,1/26/2018 3:00,1205.23,56.23,22.1,3.313071691
1207,1/26/2018 4:00,1183.66,52.81,21.6,3.312348755
1209,1/26/2018 5:00,1200.9,53.9,21.4,3.312579295
1211,1/26/2018 6:00,1257.17,54.2,21.5,3.312642725
1213,1/26/2018 7:00,1227.5,66.73,22.1,3.315283744
1215,1/26/2018 8:00,1201.58,81.51,23.2,3.318378502
1217,1/26/2018 9:00,1208.67,105.27,24.8,3.323307802
1219,1/26/2018 10:00,1351.6,108.2,26.5,3.323911809
1221,1/26/2018 11:00,1416.21,113.93,28.1,3.325090602
1223,1/26/2018 12:00,1414.97,83.02,29.6,3.31869344
1225,1/26/2018 13:00,1201.44,96.17,30.7,3.321426501
1227,1/26/2018 14:00,1289.28,106.16,31.5,3.32349136
1229,1/26/2018 15:00,1348.94,105.73,31.7,3.323402685
1231,1/26/2018 16:00,1502.18,112.91,31.5,3.324880999
1233,1/26/2018 17:00,1677.62,110.37,30.8,3.324358605
1235,1/26/2018 18:00,1827.27,134.53,29.6,3.329302263
1237,1/26/2018 19:00,1923.79,142.75,28.2,3.330971504
1239,1/26/2018 20:00,1849.36,141.03,26.7,3.330622753
1241,1/26/2018 21:00,1750.92,120.19,25.4,3.326374782
1243,1/26/2018 22:00,1600.36,108.13,24.4,3.323897389
1245,1/26/2018 23:00,1494.67,107.9,23.7,3.323850004
1247,1/27/2018 0:00,1624.4,188.46,23.3,3.340138613
1249,1/27/2018 1:00,1418.89,78.12,23.8,3.317670622
1251,1/27/2018 2:00,1295.1,60.97,23.4,3.31407167
1253,1/27/2018 3:00,1282.16,61.84,22.9,3.314254961
1255,1/27/2018 4:00,1243.8,59.68,22.4,3.313799752
1257,1/27/2018 5:00,1243.48,62.01,22.2,3.314290767
1259,1/27/2018 6:00,1292.79,62.5,22.3,3.314393957
1261,1/27/2018 7:00,1367.61,97.88,22.9,3.321780643
1263,1/27/2018 8:00,1429.14,112.96,24.1,3.324891276
1265,1/27/2018 9:00,1504.46,197.28,25.7,3.341885403
1267,1/27/2018 10:00,1596.94,129.63,27.4,3.328304156
1269,1/27/2018 11:00,1733,139.04,29.2,3.330218906
1271,1/27/2018 12:00,1846.29,155.65,30.7,3.333578248
1273,1/27/2018 13:00,2032.33,156.01,31.8,3.333650771
1275,1/27/2018 14:00,2227.59,181.77,32.6,3.338808966
1277,1/27/2018 15:00,2165.49,146.17,32.9,3.33166412
1279,1/27/2018 16:00,2219.63,162.77,32.6,3.335010337
1281,1/27/2018 17:00,2270.85,145.11,31.9,3.331449567
1283,1/27/2018 18:00,2348.46,135.31,30.7,3.329460934
1285,1/27/2018 19:00,2404.41,132.32,29.2,3.32885238
1287,1/27/2018 20:00,2322.19,112.71,27.7,3.324839888
1289,1/27/2018 21:00,2194.44,94.37,26.3,3.321053408
1291,1/27/2018 22:00,1963.37,74.91,25.3,3.316999264
1293,1/27/2018 23:00,1828.12,75.98,24.6,3.317223165
1295,1/28/2018 0:00,1898.79,85.45,24.2,3.319199782
1297,1/28/2018 1:00,1662.44,69.58,26.7,3.315882219
1299,1/28/2018 2:00,1551.4,72.76,26.2,3.316549019
1301,1/28/2018 3:00,1511.56,63.01,25.7,3.314501333
1303,1/28/2018 4:00,1440.15,61.85,25.1,3.314257067
1305,1/28/2018 5:00,1441.48,58.51,24.8,3.313552981
1307,1/28/2018 6:00,1416.52,52.92,25,3.312372026
1309,1/28/2018 7:00,1424.83,58.24,25.7,3.313496014
1311,1/28/2018 8:00,1491.52,59.02,27,3.313660565
1313,1/28/2018 9:00,1697.32,175.72,28.7,3.337603004
1315,1/28/2018 10:00,1930.73,182.6,30.7,3.338974151
1317,1/28/2018 11:00,2095.53,232.11,32.7,3.348715593
1319,1/28/2018 12:00,2230.61,335.34,34.4,3.368350118
1321,1/28/2018 13:00,2309.36,177.33,35.7,3.337924256
1323,1/28/2018 14:00,2357.01,411.74,36.5,3.382330486
1325,1/28/2018 15:00,2484.22,3595.78,36.8,3.747860632
1327,1/28/2018 16:00,2546.9,290.74,36.6,3.359975799
1329,1/28/2018 17:00,2574.67,123.68,35.7,3.327089077
1331,1/28/2018 18:00,2420.21,92.85,34.4,3.320738102
1333,1/28/2018 19:00,2348.46,113.22,32.8,3.324944712
1335,1/28/2018 20:00,2207.2,104.83,31.1,3.323217025
1337,1/28/2018 21:00,2124.57,105,29.5,3.3232521
1339,1/28/2018 22:00,1921.78,93.63,28.3,3.320899933
1341,1/28/2018 23:00,1730.56,103.14,27.6,3.322868183
1343,1/29/2018 0:00,1801.03,159.18,27.1,3.334288849
1345,1/29/2018 1:00,1606.62,162.56,21.7,3.334968166
1347,1/29/2018 2:00,1469.92,105,21.3,3.3232521
1349,1/29/2018 3:00,1485.71,98.1,20.9,3.321826184
1351,1/29/2018 4:00,1441.92,115.66,20.4,3.325445875
1353,1/29/2018 5:00,1423.68,126.49,20.2,3.327663345
1355,1/29/2018 6:00,1507.41,119.92,20.3,3.326319472
1357,1/29/2018 7:00,1641.35,124.57,20.9,3.327271045
1359,1/29/2018 8:00,1733.84,148.47,21.9,3.332129294
1361,1/29/2018 9:00,1724.21,121.37,23.4,3.326616423
1363,1/29/2018 10:00,1664.33,105,25,3.3232521
1365,1/29/2018 11:00,1714.06,125.13,26.6,3.327385502
1367,1/29/2018 12:00,1761.53,112.51,27.9,3.324798773
1369,1/29/2018 13:00,1688.18,106.09,29,3.323476926
1371,1/29/2018 14:00,1687.36,102.34,29.7,3.322702953
1373,1/29/2018 15:00,1611.15,101.38,29.9,3.322504595
1375,1/29/2018 16:00,1532.69,93.86,29.7,3.32094764
1377,1/29/2018 17:00,1479.85,90.43,29.1,3.320235629
1379,1/29/2018 18:00,1459.16,85.88,28,3.31928932
1381,1/29/2018 19:00,1430.68,92.25,26.6,3.320613577
1383,1/29/2018 20:00,1360.61,93.7,25.2,3.320914453
1385,1/29/2018 21:00,1313.19,66.51,24,3.315237511
1387,1/29/2018 22:00,1268,77.25,23,3.317488768
1389,1/29/2018 23:00,1158.63,71.59,22.4,3.316303806
1391,1/30/2018 0:00,1356.84,78.97,22,3.317848222
1393,1/30/2018 1:00,1226.26,60.76,17.8,3.314027416
1395,1/30/2018 2:00,1098.29,52.47,17.5,3.312276818
1397,1/30/2018 3:00,1065.91,53.81,17.2,3.312560264
1399,1/30/2018 4:00,1041.64,41.98,16.8,3.310051484
1401,1/30/2018 5:00,1073.71,52.84,16.6,3.312355101
1403,1/30/2018 6:00,1149.8,70.61,16.7,3.316098307
1405,1/30/2018 7:00,1298.03,88.35,17.2,3.319803287
1407,1/30/2018 8:00,1235.7,78.7,18,3.317791816
1409,1/30/2018 9:00,1189.53,82.09,19.2,3.318499498
1411,1/30/2018 10:00,1055.23,72.86,20.5,3.316569971
1413,1/30/2018 11:00,1029.19,74.2,21.8,3.31685063
1415,1/30/2018 12:00,1021.42,71.36,23,3.316255585
1417,1/30/2018 13:00,1011.4,77.45,23.9,3.31753058
1419,1/30/2018 14:00,1059.04,73.54,24.4,3.316712418
1421,1/30/2018 15:00,991.92,-99.3,24.6,3.278913575
1423,1/30/2018 16:00,1023.1,-98.2,24.5,3.279164843
1425,1/30/2018 17:00,1132.85,80.19,23.9,3.318103004
1427,1/30/2018 18:00,1128.91,66.6,23,3.315256425
1429,1/30/2018 19:00,1165.1,81.08,21.9,3.318288775
1431,1/30/2018 20:00,1202.17,89.06,20.8,3.319950914
1433,1/30/2018 21:00,1186.81,77.16,19.7,3.317469951
1435,1/30/2018 22:00,1144.14,57.11,19,3.313257515
1437,1/30/2018 23:00,1105.03,52.79,18.4,3.312344523
1439,1/31/2018 0:00,1277.26,49.77,18.1,3.311705133
1441,1/31/2018 1:00,1158.96,45.69,16.7,3.310839822
1443,1/31/2018 2:00,1051.86,34.51,16.4,3.308459829
1445,1/31/2018 3:00,1040.57,34.96,16.1,3.308555877
1447,1/31/2018 4:00,999.48,29.07,15.7,3.30729703
1449,1/31/2018 5:00,1051.5,37.95,15.5,3.309193525
1451,1/31/2018 6:00,1125.55,33.47,15.6,3.30823777
1453,1/31/2018 7:00,1262.82,77.16,16.1,3.317469951
1455,1/31/2018 8:00,1210.76,56.8,16.9,3.313192064
1457,1/31/2018 9:00,1110.46,-15.4,18,3.297672987
1459,1/31/2018 10:00,1140.96,-109.54,19.2,3.276567493
1461,1/31/2018 11:00,1048.71,-174.7,20.4,3.261334254
1463,1/31/2018 12:00,979.89,70.68,21.5,3.316112989
1465,1/31/2018 13:00,894.23,61.14,22.3,3.314107492
1467,1/31/2018 14:00,939.4,59.85,22.9,3.313835596
1469,1/31/2018 15:00,978.86,64.21,23.1,3.314753878
1471,1/31/2018 16:00,963.22,79.7,22.9,3.318000692
1473,1/31/2018 17:00,1084.73,78.27,22.4,3.317701969
1475,1/31/2018 18:00,1124.16,55.9,21.5,3.313001987
1477,1/31/2018 19:00,1145.92,80.59,20.5,3.318186507
1479,1/31/2018 20:00,1210.42,81.21,19.4,3.318315904
1481,1/31/2018 21:00,1219.28,89.12,18.5,3.319963387
1483,1/31/2018 22:00,1150.19,63.18,17.7,3.314537119
1485,1/31/2018 23:00,1105.91,60.23,17.3,3.313915707
1487,2/1/2018 0:00,1284.95,80.43,17,3.318153108
1489,2/1/2018 1:00,1158.52,62.24,17.6,3.314339206
1491,2/1/2018 2:00,1046.38,52.65,17.3,3.312314904
1493,2/1/2018 3:00,1034.92,54.39,17,3.312682892
1495,2/1/2018 4:00,1016.46,54.86,16.6,3.312782238
1497,2/1/2018 5:00,1036.48,56.38,16.4,3.313103371
1499,2/1/2018 6:00,1113.15,78.33,16.5,3.317714507
1501,2/1/2018 7:00,1270.32,92.66,17,3.320698673
1503,2/1/2018 8:00,1174.55,70.64,17.8,3.316104599
1505,2/1/2018 9:00,1062.17,64.09,19,3.31472863
1507,2/1/2018 10:00,966.15,65.78,20.3,3.315084068
1509,2/1/2018 11:00,910.85,60.27,21.6,3.313924139
1511,2/1/2018 12:00,862.14,61.74,22.7,3.314233897
1513,2/1/2018 13:00,875.71,60.29,23.6,3.313928355
1515,2/1/2018 14:00,837.79,67.62,24.1,3.315470724
1517,2/1/2018 15:00,834.36,63.16,24.3,3.314532909
1519,2/1/2018 16:00,834.74,58.56,24.2,3.31356353
1521,2/1/2018 17:00,952.31,64.24,23.6,3.314760189
1523,2/1/2018 18:00,1079.3,89.1,22.7,3.319959229
1525,2/1/2018 19:00,1131.48,93.34,21.6,3.320839772
1527,2/1/2018 20:00,1196.98,131.33,20.5,3.328650698
1529,2/1/2018 21:00,1179.33,91.59,19.5,3.320476557
1531,2/1/2018 22:00,1106.56,73.37,18.7,3.31667681
1533,2/1/2018 23:00,1126.95,94.53,18.2,3.321086585
1535,2/2/2018 0:00,1276.71,118.67,17.9,3.326063317
1537,2/2/2018 1:00,1147.94,83.59,20.6,3.318812264
1539,2/2/2018 2:00,993.89,45.29,20.3,3.310754895
1541,2/2/2018 3:00,1026.5,67.91,19.9,3.315531633
1543,2/2/2018 4:00,974.23,56.18,19.5,3.313061131
1545,2/2/2018 5:00,1057,67.38,19.2,3.315420311
1547,2/2/2018 6:00,1109.6,88.36,19.3,3.319805366
1549,2/2/2018 7:00,1203.7,97.96,19.8,3.321797204
1551,2/2/2018 8:00,1137.05,91.93,20.8,3.320547148
1553,2/2/2018 9:00,998.45,88.65,22.2,3.31986567
1555,2/2/2018 10:00,891.21,77.46,23.7,3.317532671
1557,2/2/2018 11:00,828.26,75.85,25.2,3.317195968
1559,2/2/2018 12:00,844.17,69.24,26.6,3.315810865
1561,2/2/2018 13:00,884.39,78.11,27.6,3.317668532
1563,2/2/2018 14:00,878.32,87.34,28.2,3.319593196
1565,2/2/2018 15:00,923.2,77.95,28.5,3.317635093
1567,2/2/2018 16:00,1012.79,93.84,28.3,3.320943492
1569,2/2/2018 17:00,1135.69,102.42,27.6,3.322719479
1571,2/2/2018 18:00,1209.73,98.34,26.6,3.32187586
1573,2/2/2018 19:00,1285.92,97.87,25.3,3.321778572
1575,2/2/2018 20:00,1261.18,82.64,24,3.318614205
1577,2/2/2018 21:00,1258.18,79.39,22.8,3.317935951
1579,2/2/2018 22:00,1185.11,94.94,21.9,3.321171589
1581,2/2/2018 23:00,1101.73,72.14,21.3,3.316419094
1583,2/3/2018 0:00,1287.21,98.82,20.9,3.321975194
1585,2/3/2018 1:00,1105.86,48.86,23.1,3.311512284
1587,2/3/2018 2:00,1024.19,57.36,22.7,3.313310292
1589,2/3/2018 3:00,1026.04,56.99,22.3,3.31323218
1591,2/3/2018 4:00,991.65,52.65,21.8,3.312314904
1593,2/3/2018 5:00,997.86,57.25,21.5,3.313287071
1595,2/3/2018 6:00,1027.34,62.12,21.6,3.314313934
1597,2/3/2018 7:00,1067.56,98.42,22.2,3.321892417
1599,2/3/2018 8:00,1071.71,102.8,23.3,3.322797968
1601,2/3/2018 9:00,1031.84,79.79,24.9,3.318019486
1603,2/3/2018 10:00,990.75,95.34,26.6,3.321254504
1605,2/3/2018 11:00,999.18,105.08,28.3,3.323268605
1607,2/3/2018 12:00,996.76,90.09,29.7,3.320164987
1609,2/3/2018 13:00,1024.3,102.9,30.9,3.322818621
1611,2/3/2018 14:00,1090.31,126.66,31.6,3.327698063
1613,2/3/2018 15:00,1177.35,115.86,31.9,3.325486928
1615,2/3/2018 16:00,1291.1,131.42,31.7,3.328669037
1617,2/3/2018 17:00,1431.25,126.08,30.9,3.327579602
1619,2/3/2018 18:00,1538.85,114.49,29.8,3.325205636
1621,2/3/2018 19:00,1531.55,104.51,28.4,3.323150994
1623,2/3/2018 20:00,1415.62,98.95,26.9,3.322002093
1625,2/3/2018 21:00,1333.9,94.4,25.6,3.321059629
1627,2/3/2018 22:00,1279.63,114.51,24.6,3.325209743
1629,2/3/2018 23:00,1218.75,95.41,23.9,3.321269012
1631,2/4/2018 0:00,1394.27,126.54,23.5,3.327673556
1633,2/4/2018 1:00,1210.16,84.66,22.5,3.319035233
1635,2/4/2018 2:00,1099.79,63.79,22.1,3.314665504
1637,2/4/2018 3:00,1089.36,87.27,21.6,3.319578631
1639,2/4/2018 4:00,1019.03,90.81,21.2,3.320314569
1641,2/4/2018 5:00,1013.68,97.88,20.9,3.321780643
1643,2/4/2018 6:00,1018.99,97.71,21,3.321745449
1645,2/4/2018 7:00,1040.48,100.11,21.6,3.322242043
1647,2/4/2018 8:00,1064.12,139.48,22.7,3.330308231
1649,2/4/2018 9:00,1077.19,112.3,24.1,3.324755599
1651,2/4/2018 10:00,1114.2,97.44,25.8,3.321689546
1653,2/4/2018 11:00,1196.85,139.02,27.4,3.330214845
1655,2/4/2018 12:00,1304.51,144.26,28.9,3.331277444
1657,2/4/2018 13:00,1363.43,133.43,30,3.329078398
1659,2/4/2018 14:00,1419.03,128.24,30.7,3.328020601
1661,2/4/2018 15:00,1509.16,125.07,31,3.32737324
1663,2/4/2018 16:00,1660.65,120.63,30.8,3.326464901
1665,2/4/2018 17:00,1808.86,132.3,30.1,3.328848307
1667,2/4/2018 18:00,1943.54,140.17,28.9,3.330448272
1669,2/4/2018 19:00,1949.97,123.51,27.6,3.327054311
1671,2/4/2018 20:00,1836.88,107.71,26.1,3.323810856
1673,2/4/2018 21:00,1667.55,88.98,24.8,3.319934282
1675,2/4/2018 22:00,1519.6,90.62,23.9,3.320275101
1677,2/4/2018 23:00,1388.47,89.34,23.2,3.320009119
1679,2/5/2018 0:00,1532.19,165.21,22.8,3.335500024
1681,2/5/2018 1:00,1356.02,82.85,23.4,3.318657995
1683,2/5/2018 2:00,1213.55,85.69,23,3.319249759
1685,2/5/2018 3:00,1164.82,78.69,22.5,3.317789727
1687,2/5/2018 4:00,1166.65,88.25,22,3.31978249
1689,2/5/2018 5:00,1229.33,119.15,21.7,3.326161699
1691,2/5/2018 6:00,1367.1,123.67,21.8,3.327087032
1693,2/5/2018 7:00,1502.4,155.36,22.4,3.333519819
1695,2/5/2018 8:00,1564.79,165.75,23.5,3.335608323
1697,2/5/2018 9:00,1610.94,126.39,25.1,3.327642921
1699,2/5/2018 10:00,1613.98,125.43,26.8,3.327446806
1701,2/5/2018 11:00,1673.68,143.57,28.5,3.33113767
1703,2/5/2018 12:00,1774.5,148.6,30,3.332155571
1705,2/5/2018 13:00,1831.63,140.9,31.2,3.330596382
1707,2/5/2018 14:00,1830.44,138.34,31.9,3.33007676
1709,2/5/2018 15:00,1949.88,141,32.2,3.330616667
1711,2/5/2018 16:00,2129.09,157.4,32,3.333930674
1713,2/5/2018 17:00,2231.28,136.15,31.2,3.329631745
1715,2/5/2018 18:00,2260.12,110.15,30.1,3.324313328
1717,2/5/2018 19:00,2223.28,113.67,28.6,3.325037183
1719,2/5/2018 20:00,2023.47,92.47,27.1,3.32065924
1721,2/5/2018 21:00,1859.25,94.9,25.8,3.321163297
1723,2/5/2018 22:00,1706.82,93.76,24.8,3.320926899
1725,2/5/2018 23:00,1488.67,82.2,24.1,3.318522442
1727,2/6/2018 0:00,1600.58,90.59,23.7,3.320268869
1729,2/6/2018 1:00,1387.58,51.59,22.5,3.312090574
1731,2/6/2018 2:00,1266.24,74.29,22.1,3.316869474
1733,2/6/2018 3:00,1256.98,72.18,21.6,3.316427478
1735,2/6/2018 4:00,1210.65,72.22,21.2,3.316435861
1737,2/6/2018 5:00,1253.1,74.66,20.9,3.316946934
